HistoryID,PersonID,CaseID,ArrestStatus,Convicted,SentenceYears,RepeatOffender
2986,523307,883,Absconding,False,0,False
2987,523307,4798,Absconding,False,0,False
2988,518839,1393,Unknown,True,19,True
2989,518839,2251,Unknown,False,0,True
2990,518839,3503,Arrested,False,0,True
2991,518839,813,Arrested,False,0,True
2992,518839,1652,Arrested,False,0,True
2993,518839,3570,Arrested,False,0,True
2994,500313,4816,Unknown,False,0,True
2995,500313,1192,Unknown,True,20,True
2996,500313,3511,Unknown,True,4,True
2997,515539,4587,Absconding,True,13,False
2998,502752,2613,Unknown,False,0,False
2999,502752,4791,Arrested,False,0,False
3000,522099,3765,Bail,True,16,True
3001,522099,4417,Bail,False,0,True
3002,522099,4537,Absconding,True,17,True
3003,522099,3132,Bail,True,15,True
3004,515940,1090,Arrested,True,15,True
3005,515940,804,Bail,False,0,True
3006,515940,797,Arrested,False,0,True
3007,520666,758,Absconding,True,3,True
3008,520666,4761,Bail,True,4,True
3009,520666,4306,Arrested,False,0,True
3010,520666,3054,Arrested,True,14,True
3011,524555,958,Unknown,True,1,True
3012,524555,1215,Unknown,True,1,True
3013,524555,3107,Arrested,False,0,True
3014,524555,4371,Bail,False,0,True
3015,524555,4014,Arrested,False,0,True
3016,506770,2091,Absconding,False,0,True
3017,506770,3945,Absconding,False,0,True
3018,506770,4767,Unknown,False,0,True
3019,506770,3601,Absconding,False,0,True
3020,506770,4193,Unknown,False,0,True
3021,507354,1844,Arrested,True,17,False
3022,507354,4863,Absconding,True,9,False
3023,512899,3027,Bail,True,2,True
3024,512899,4938,Bail,True,14,True
3025,512899,3407,Arrested,True,19,True
3026,512899,2954,Unknown,False,0,True
3027,512899,2124,Unknown,False,0,True
3028,520769,2757,Unknown,True,7,True
3029,520769,3114,Bail,True,2,True
3030,520769,4119,Bail,False,0,True
3031,520769,2821,Bail,True,17,True
3032,520769,2775,Unknown,True,20,True
3033,520769,4782,Unknown,False,0,True
3034,523143,854,Unknown,True,4,False
3035,519795,4047,Bail,True,2,False
3036,519795,2285,Arrested,False,0,False
3037,505941,1150,Absconding,True,13,True
3038,505941,4734,Unknown,False,0,True
3039,505941,1148,Unknown,True,4,True
3040,505941,4025,Arrested,False,0,True
3041,505941,4272,Arrested,False,0,True
3042,505941,4686,Absconding,False,0,True
3043,523228,580,Arrested,False,0,False
3044,519527,1370,Unknown,False,0,False
3045,519527,4365,Arrested,False,0,False
3046,505103,4011,Unknown,False,0,True
3047,505103,520,Absconding,True,14,True
3048,505103,4216,Arrested,True,17,True
3049,508666,246,Absconding,True,6,False
3050,508666,2819,Bail,True,10,False
3051,521440,1207,Absconding,True,6,True
3052,521440,2853,Bail,True,14,True
3053,521440,2408,Bail,False,0,True
3054,521440,482,Unknown,True,1,True
3055,521440,3606,Absconding,False,0,True
3056,520269,317,Arrested,True,16,True
3057,520269,2486,Unknown,False,0,True
3058,520269,4454,Arrested,False,0,True
3059,520269,4709,Unknown,False,0,True
3060,520269,3664,Unknown,True,6,True
3061,507764,1161,Arrested,False,0,True
3062,507764,3824,Unknown,False,0,True
3063,507764,1023,Unknown,False,0,True
3064,507764,2965,Unknown,True,7,True
3065,507764,4852,Unknown,True,16,True
3066,506092,1943,Unknown,True,8,True
3067,506092,1828,Bail,True,9,True
3068,506092,4302,Arrested,True,3,True
3069,506092,3911,Absconding,True,1,True
3070,504405,5000,Unknown,True,18,False
3071,508242,4167,Bail,False,0,False
3072,508242,1355,Arrested,False,0,False
3073,507883,2303,Absconding,True,19,False
3074,515794,3644,Arrested,False,0,True
3075,515794,4258,Arrested,True,14,True
3076,515794,1129,Arrested,False,0,True
3077,515794,2673,Bail,False,0,True
3078,501912,957,Unknown,True,9,False
3079,523988,4135,Absconding,True,20,False
3080,523988,3981,Bail,False,0,False
3081,514616,971,Unknown,True,4,True
3082,514616,1529,Unknown,False,0,True
3083,514616,238,Bail,False,0,True
3084,514616,3132,Unknown,False,0,True
3085,514616,4794,Absconding,True,20,True
3086,514616,1694,Bail,False,0,True
3087,515784,702,Bail,False,0,False
3088,515784,2734,Absconding,False,0,False
3089,517813,2066,Absconding,False,0,False
3090,515924,2126,Arrested,True,5,True
3091,515924,881,Unknown,False,0,True
3092,515924,4553,Arrested,True,2,True
3093,515924,469,Bail,False,0,True
3094,515924,2728,Absconding,True,5,True
3095,515924,1674,Bail,False,0,True
3096,513341,482,Arrested,True,4,False
3097,502360,2344,Absconding,False,0,True
3098,502360,2609,Absconding,True,13,True
3099,502360,2209,Absconding,True,1,True
3100,502360,2637,Unknown,True,6,True
3101,502360,4118,Absconding,True,7,True
3102,520702,2157,Absconding,False,0,True
3103,520702,2753,Unknown,False,0,True
3104,520702,3510,Bail,True,10,True
3105,520702,1078,Arrested,True,19,True
3106,503503,3589,Unknown,True,10,True
3107,503503,1600,Unknown,False,0,True
3108,503503,1519,Absconding,True,10,True
3109,503503,4437,Unknown,True,11,True
3110,524004,3115,Unknown,True,5,True
3111,524004,2150,Arrested,False,0,True
3112,524004,3087,Arrested,True,2,True
3113,524004,701,Unknown,False,0,True
3114,524004,2765,Bail,False,0,True
3115,524004,140,Arrested,True,6,True
3116,516228,4828,Bail,True,7,False
3117,515239,30,Bail,True,20,True
3118,515239,2235,Bail,True,13,True
3119,515239,1022,Bail,True,20,True
3120,514193,3637,Arrested,False,0,True
3121,514193,1248,Bail,True,16,True
3122,514193,73,Unknown,True,6,True
3123,514193,2107,Arrested,True,6,True
3124,514193,632,Arrested,True,8,True
3125,510658,3822,Arrested,True,8,True
3126,510658,2790,Bail,False,0,True
3127,510658,442,Bail,False,0,True
3128,510658,3413,Unknown,True,13,True
3129,510658,14,Bail,True,1,True
3130,510658,2695,Unknown,False,0,True
3131,515842,4745,Unknown,False,0,True
3132,515842,4627,Absconding,False,0,True
3133,515842,534,Arrested,True,10,True
3134,515842,4431,Unknown,True,15,True
3135,515842,4349,Arrested,False,0,True
3136,515842,174,Unknown,False,0,True
3137,518003,3841,Bail,False,0,True
3138,518003,1449,Bail,False,0,True
3139,518003,3,Unknown,True,8,True
3140,518003,556,Arrested,False,0,True
3141,518003,1058,Absconding,True,15,True
3142,502498,3056,Unknown,False,0,False
3143,514046,2349,Arrested,True,7,True
3144,514046,3378,Bail,False,0,True
3145,514046,3718,Arrested,True,9,True
3146,510846,2378,Arrested,True,7,False
3147,514757,3187,Arrested,True,1,False
3148,507673,1742,Unknown,False,0,True
3149,507673,4205,Arrested,False,0,True
3150,507673,816,Unknown,True,16,True
3151,507673,1925,Bail,True,10,True
3152,507673,2923,Absconding,True,12,True
3153,507673,2551,Unknown,False,0,True
3154,516243,3427,Arrested,True,7,False
3155,516243,871,Unknown,True,7,False
3156,502477,1580,Absconding,True,8,True
3157,502477,2102,Absconding,False,0,True
3158,502477,3104,Arrested,True,16,True
3159,502477,3544,Absconding,True,17,True
3160,502477,1757,Absconding,False,0,True
3161,502477,2372,Unknown,True,14,True
3162,507931,555,Unknown,False,0,True
3163,507931,23,Unknown,False,0,True
3164,507931,4134,Arrested,False,0,True
3165,507931,1940,Absconding,True,15,True
3166,507931,852,Unknown,False,0,True
3167,502255,914,Arrested,False,0,True
3168,502255,1289,Bail,False,0,True
3169,502255,3795,Absconding,True,14,True
3170,502255,4703,Unknown,False,0,True
3171,502255,1680,Bail,False,0,True
3172,502255,3563,Absconding,True,1,True
3173,505750,1761,Absconding,True,15,True
3174,505750,1564,Arrested,True,5,True
3175,505750,900,Arrested,True,17,True
3176,505750,3023,Absconding,False,0,True
3177,500997,424,Bail,True,8,False
3178,512326,4241,Absconding,False,0,False
3179,512326,64,Absconding,False,0,False
3180,515221,2995,Absconding,True,11,True
3181,515221,857,Bail,True,17,True
3182,515221,4061,Unknown,True,20,True
3183,515221,697,Absconding,True,19,True
3184,504705,303,Arrested,False,0,True
3185,504705,235,Bail,False,0,True
3186,504705,1898,Unknown,True,17,True
3187,504705,264,Absconding,True,7,True
3188,514101,1409,Arrested,True,7,False
3189,519215,996,Bail,False,0,True
3190,519215,2192,Absconding,False,0,True
3191,519215,4522,Unknown,True,3,True
3192,519215,1779,Bail,True,3,True
3193,519215,1397,Absconding,True,9,True
3194,515551,1287,Absconding,False,0,True
3195,515551,2410,Unknown,False,0,True
3196,515551,4419,Arrested,True,17,True
3197,515551,1687,Bail,True,1,True
3198,516746,4387,Bail,False,0,True
3199,516746,4288,Absconding,False,0,True
3200,516746,3375,Absconding,False,0,True
3201,516746,2910,Absconding,False,0,True
3202,508060,3883,Unknown,True,13,False
3203,508060,2948,Bail,False,0,False
3204,517403,2476,Unknown,False,0,True
3205,517403,1254,Bail,True,18,True
3206,517403,2736,Bail,False,0,True
3207,517403,4384,Bail,True,17,True
3208,517403,1937,Absconding,True,2,True
3209,515251,1910,Unknown,False,0,True
3210,515251,1948,Absconding,True,10,True
3211,515251,4138,Unknown,True,16,True
3212,515251,328,Arrested,True,14,True
3213,515251,2561,Arrested,True,15,True
3214,515251,3602,Arrested,False,0,True
3215,511759,1463,Unknown,False,0,True
3216,511759,2955,Arrested,False,0,True
3217,511759,3311,Bail,False,0,True
3218,508887,1525,Arrested,True,18,True
3219,508887,954,Unknown,True,14,True
3220,508887,2334,Arrested,False,0,True
3221,508887,4895,Unknown,True,6,True
3222,523045,1984,Arrested,True,3,True
3223,523045,1759,Bail,False,0,True
3224,523045,1088,Arrested,True,1,True
3225,523045,3616,Bail,False,0,True
3226,523045,2227,Absconding,True,10,True
3227,523045,4737,Absconding,False,0,True
3228,507485,2684,Arrested,False,0,False
3229,507485,1496,Absconding,False,0,False
3230,522937,3797,Arrested,True,13,True
3231,522937,2072,Bail,True,19,True
3232,522937,3309,Unknown,False,0,True
3233,522937,4886,Arrested,False,0,True
3234,522937,4854,Absconding,True,12,True
3235,522937,2458,Absconding,False,0,True
3236,503442,3464,Arrested,True,6,True
3237,503442,1967,Arrested,False,0,True
3238,503442,2234,Arrested,False,0,True
3239,503442,6,Bail,True,17,True
3240,509648,2451,Absconding,True,19,True
3241,509648,2562,Absconding,True,12,True
3242,509648,212,Arrested,True,6,True
3243,509648,1213,Bail,False,0,True
3244,509648,2600,Bail,True,20,True
3245,509648,483,Unknown,True,7,True
3246,511342,1799,Absconding,False,0,False
3247,511342,212,Arrested,True,18,False
3248,504071,2316,Arrested,True,8,False
3249,506461,4180,Arrested,True,15,True
3250,506461,847,Absconding,True,20,True
3251,506461,1546,Unknown,True,9,True
3252,506461,621,Bail,False,0,True
3253,506461,1074,Bail,False,0,True
3254,518736,2586,Absconding,True,5,True
3255,518736,2029,Absconding,False,0,True
3256,518736,724,Bail,True,12,True
3257,518736,660,Arrested,True,15,True
3258,520241,1863,Arrested,False,0,True
3259,520241,3975,Unknown,False,0,True
3260,520241,2294,Arrested,False,0,True
3261,522427,1531,Absconding,False,0,True
3262,522427,3559,Unknown,False,0,True
3263,522427,3958,Arrested,True,3,True
3264,522427,4842,Arrested,False,0,True
3265,510432,354,Absconding,True,13,False
3266,510432,3173,Bail,True,16,False
3267,504833,2569,Arrested,True,19,True
3268,504833,1067,Arrested,False,0,True
3269,504833,284,Arrested,False,0,True
3270,504833,3449,Unknown,False,0,True
3271,504833,3110,Absconding,True,19,True
3272,504833,4901,Unknown,True,14,True
3273,502005,892,Absconding,False,0,True
3274,502005,2777,Bail,True,6,True
3275,502005,4051,Arrested,False,0,True
3276,521383,2779,Absconding,True,5,True
3277,521383,67,Absconding,False,0,True
3278,521383,1585,Unknown,True,3,True
3279,508127,835,Unknown,False,0,False
3280,508127,2019,Arrested,True,1,False
3281,523470,520,Absconding,True,18,False
3282,524656,1513,Unknown,True,5,True
3283,524656,1144,Absconding,False,0,True
3284,524656,4762,Absconding,True,6,True
3285,518026,4189,Absconding,True,20,True
3286,518026,2151,Bail,False,0,True
3287,518026,3373,Absconding,False,0,True
3288,521151,699,Bail,False,0,True
3289,521151,1531,Unknown,True,17,True
3290,521151,2479,Unknown,True,20,True
3291,521815,3886,Absconding,True,16,True
3292,521815,1504,Arrested,False,0,True
3293,521815,1421,Arrested,False,0,True
3294,521815,2409,Unknown,False,0,True
3295,521815,2305,Arrested,False,0,True
3296,521815,996,Absconding,False,0,True
3297,524253,1373,Absconding,False,0,True
3298,524253,3668,Absconding,True,1,True
3299,524253,2794,Unknown,True,1,True
3300,524253,137,Arrested,True,7,True
3301,524253,3526,Bail,True,11,True
3302,504286,243,Arrested,False,0,True
3303,504286,4211,Absconding,True,9,True
3304,504286,973,Bail,True,2,True
3305,504286,2047,Absconding,True,12,True
3306,504286,1007,Bail,True,9,True
3307,512833,1183,Absconding,False,0,False
3308,517326,4563,Unknown,True,8,True
3309,517326,2492,Unknown,False,0,True
3310,517326,2193,Absconding,False,0,True
3311,517326,3244,Arrested,False,0,True
3312,511680,1834,Unknown,True,3,True
3313,511680,3416,Unknown,True,1,True
3314,511680,2181,Unknown,False,0,True
3315,511680,1960,Unknown,True,8,True
3316,511680,4557,Absconding,False,0,True
3317,516718,987,Unknown,True,2,False
3318,507912,3791,Bail,True,11,True
3319,507912,2187,Absconding,True,5,True
3320,507912,3918,Absconding,False,0,True
3321,507912,4026,Bail,True,2,True
3322,507912,227,Absconding,False,0,True
3323,507912,4957,Absconding,False,0,True
3324,517067,3808,Arrested,True,17,True
3325,517067,2026,Bail,True,14,True
3326,517067,4065,Unknown,False,0,True
3327,517067,2644,Unknown,False,0,True
3328,522090,3747,Arrested,False,0,True
3329,522090,4010,Absconding,False,0,True
3330,522090,943,Bail,True,2,True
3331,522090,3486,Arrested,False,0,True
3332,522090,4461,Bail,True,19,True
3333,502154,4876,Arrested,False,0,True
3334,502154,1333,Bail,False,0,True
3335,502154,4773,Unknown,True,15,True
3336,504551,1973,Absconding,False,0,True
3337,504551,4353,Absconding,True,16,True
3338,504551,2558,Unknown,False,0,True
3339,504551,1366,Absconding,True,2,True
3340,504551,4122,Unknown,False,0,True
3341,504551,1648,Unknown,False,0,True
3342,519637,1865,Unknown,True,15,False
3343,519637,4396,Bail,False,0,False
3344,501114,1895,Arrested,False,0,False
3345,501114,774,Unknown,True,17,False
3346,511193,1061,Bail,False,0,True
3347,511193,2242,Bail,False,0,True
3348,511193,463,Arrested,True,17,True
3349,511193,2574,Absconding,False,0,True
3350,511193,1691,Absconding,True,15,True
3351,502636,4127,Unknown,False,0,False
3352,502636,2672,Arrested,False,0,False
3353,513192,938,Unknown,True,3,True
3354,513192,1870,Unknown,True,1,True
3355,513192,4379,Unknown,False,0,True
3356,513192,4165,Unknown,True,17,True
3357,515061,4636,Bail,True,7,True
3358,515061,4098,Bail,True,3,True
3359,515061,4063,Bail,True,3,True
3360,511149,3967,Unknown,True,19,False
3361,519691,906,Unknown,False,0,True
3362,519691,3805,Unknown,True,14,True
3363,519691,2862,Unknown,True,19,True
3364,519691,2505,Arrested,True,11,True
3365,519691,2659,Unknown,False,0,True
3366,519691,4194,Arrested,False,0,True
3367,500551,223,Bail,False,0,True
3368,500551,1882,Arrested,True,8,True
3369,500551,1030,Arrested,False,0,True
3370,500551,3068,Absconding,False,0,True
3371,502215,4438,Absconding,False,0,True
3372,502215,3460,Absconding,True,11,True
3373,502215,3962,Absconding,False,0,True
3374,502215,141,Absconding,False,0,True
3375,511225,1656,Arrested,False,0,True
3376,511225,1682,Absconding,True,17,True
3377,511225,3022,Absconding,True,16,True
3378,510688,1023,Bail,False,0,False
3379,510688,4907,Arrested,True,13,False
3380,512600,3037,Absconding,True,17,True
3381,512600,2894,Arrested,False,0,True
3382,512600,4103,Absconding,True,7,True
3383,512600,772,Unknown,True,14,True
3384,508198,2866,Arrested,True,17,True
3385,508198,375,Absconding,False,0,True
3386,508198,2557,Bail,True,12,True
3387,508198,4300,Arrested,False,0,True
3388,508198,2889,Arrested,True,3,True
3389,508198,2733,Absconding,True,1,True
3390,518299,4053,Bail,True,12,True
3391,518299,3153,Unknown,True,4,True
3392,518299,246,Arrested,True,5,True
3393,518299,629,Arrested,False,0,True
3394,518299,2300,Absconding,True,3,True
3395,500521,3164,Absconding,False,0,True
3396,500521,4323,Absconding,True,5,True
3397,500521,2711,Unknown,True,3,True
3398,500521,2476,Bail,True,19,True
3399,500521,936,Bail,False,0,True
3400,500521,1269,Bail,True,20,True
3401,502593,52,Absconding,False,0,True
3402,502593,4169,Absconding,False,0,True
3403,502593,3203,Absconding,False,0,True
3404,502593,1555,Arrested,True,14,True
3405,516272,3690,Absconding,False,0,True
3406,516272,1194,Absconding,True,7,True
3407,516272,2243,Absconding,True,20,True
3408,516272,1720,Arrested,True,7,True
3409,516272,2273,Arrested,True,10,True
3410,516272,2065,Unknown,True,10,True
3411,524205,2371,Absconding,False,0,False
3412,524205,610,Arrested,True,19,False
3413,503143,4965,Unknown,True,11,False
3414,503143,4952,Arrested,True,6,False
3415,517919,1693,Absconding,True,5,False
3416,509072,3668,Unknown,True,11,False
3417,509072,4990,Bail,False,0,False
3418,516945,4136,Absconding,True,6,True
3419,516945,105,Absconding,True,16,True
3420,516945,4389,Absconding,True,8,True
3421,516945,1812,Bail,True,20,True
3422,522991,3547,Absconding,True,18,True
3423,522991,2517,Absconding,False,0,True
3424,522991,1381,Absconding,True,13,True
3425,522991,4381,Unknown,True,19,True
3426,522991,2452,Arrested,True,18,True
3427,520586,2135,Unknown,True,14,True
3428,520586,1275,Bail,False,0,True
3429,520586,2056,Arrested,True,4,True
3430,520586,705,Absconding,True,7,True
3431,520586,1720,Unknown,False,0,True
3432,520586,741,Absconding,True,8,True
3433,514865,30,Bail,True,16,True
3434,514865,4833,Arrested,False,0,True
3435,514865,3820,Absconding,False,0,True
3436,514865,4603,Arrested,True,4,True
3437,514865,3054,Bail,False,0,True
3438,523936,1752,Absconding,True,20,False
3439,523936,1497,Bail,False,0,False
3440,514448,3768,Unknown,False,0,False
3441,514448,2292,Arrested,True,13,False
3442,517647,2418,Unknown,False,0,True
3443,517647,3335,Unknown,False,0,True
3444,517647,772,Bail,False,0,True
3445,517647,2134,Unknown,True,13,True
3446,517647,4886,Bail,False,0,True
3447,517684,313,Bail,False,0,False
3448,517684,1045,Unknown,True,3,False
3449,520713,2397,Absconding,True,11,False
3450,507593,1459,Absconding,False,0,False
3451,520258,3565,Unknown,True,17,True
3452,520258,3927,Arrested,False,0,True
3453,520258,114,Arrested,False,0,True
3454,520258,4256,Unknown,False,0,True
3455,520258,4081,Unknown,False,0,True
3456,520258,435,Unknown,False,0,True
3457,505599,1558,Unknown,False,0,False
3458,505599,4684,Absconding,True,14,False
3459,517178,3730,Absconding,True,14,True
3460,517178,4957,Unknown,True,20,True
3461,517178,3467,Arrested,True,4,True
3462,517178,3529,Unknown,True,10,True
3463,500439,2958,Arrested,True,12,True
3464,500439,1219,Absconding,False,0,True
3465,500439,2964,Bail,False,0,True
3466,500439,3206,Unknown,False,0,True
3467,510131,263,Bail,False,0,False
3468,510131,539,Absconding,False,0,False
3469,520326,4337,Bail,False,0,False
3470,520326,4934,Bail,False,0,False
3471,515420,4087,Arrested,True,10,True
3472,515420,79,Arrested,True,4,True
3473,515420,505,Absconding,False,0,True
3474,515420,440,Absconding,False,0,True
3475,515420,1258,Absconding,False,0,True
3476,515420,4542,Unknown,False,0,True
3477,517099,2994,Bail,True,14,False
3478,513906,3236,Absconding,False,0,True
3479,513906,1879,Unknown,False,0,True
3480,513906,983,Absconding,True,20,True
3481,513906,4387,Absconding,False,0,True
3482,513906,4168,Bail,False,0,True
3483,513906,2310,Absconding,False,0,True
3484,522402,3203,Bail,False,0,True
3485,522402,4516,Unknown,False,0,True
3486,522402,1091,Bail,False,0,True
3487,522402,2792,Arrested,False,0,True
3488,522402,1226,Arrested,True,17,True
3489,514986,132,Arrested,False,0,False
3490,514986,13,Bail,True,1,False
3491,520525,2641,Arrested,False,0,True
3492,520525,79,Bail,True,20,True
3493,520525,4190,Unknown,True,18,True
3494,510193,4512,Arrested,False,0,True
3495,510193,1181,Absconding,False,0,True
3496,510193,4391,Unknown,True,5,True
3497,506651,2032,Arrested,True,9,True
3498,506651,77,Arrested,True,6,True
3499,506651,4784,Unknown,False,0,True
3500,506651,4183,Absconding,False,0,True
3501,511506,1863,Arrested,True,12,False
3502,511506,1994,Unknown,True,1,False
3503,524893,18,Absconding,True,20,True
3504,524893,2581,Unknown,True,7,True
3505,524893,521,Arrested,False,0,True
3506,524893,4866,Arrested,True,7,True
3507,524893,3917,Bail,False,0,True
3508,524893,3667,Absconding,False,0,True
3509,503636,2290,Arrested,True,13,True
3510,503636,3443,Unknown,True,16,True
3511,503636,1392,Unknown,False,0,True
3512,503636,3320,Bail,True,4,True
3513,503636,1662,Absconding,True,15,True
3514,512953,4485,Bail,False,0,True
3515,512953,4477,Absconding,False,0,True
3516,512953,1701,Arrested,False,0,True
3517,512953,3160,Absconding,True,1,True
3518,512953,158,Arrested,False,0,True
3519,512953,2127,Bail,True,16,True
3520,518398,4712,Arrested,False,0,True
3521,518398,1794,Arrested,True,20,True
3522,518398,1902,Bail,False,0,True
3523,518398,1383,Unknown,False,0,True
3524,508286,4236,Absconding,False,0,True
3525,508286,1803,Bail,False,0,True
3526,508286,117,Absconding,True,17,True
3527,508286,1144,Arrested,False,0,True
3528,508286,484,Arrested,False,0,True
3529,508828,4091,Bail,False,0,True
3530,508828,4580,Unknown,False,0,True
3531,508828,3752,Bail,True,5,True
3532,508828,3448,Arrested,False,0,True
3533,508228,3063,Bail,False,0,False
3534,523383,1219,Absconding,False,0,True
3535,523383,1477,Unknown,False,0,True
3536,523383,2322,Bail,False,0,True
3537,523383,3063,Arrested,False,0,True
3538,512536,3504,Bail,True,7,True
3539,512536,4530,Unknown,True,17,True
3540,512536,2880,Absconding,True,12,True
3541,512536,3013,Arrested,False,0,True
3542,512536,560,Bail,False,0,True
3543,524445,1622,Arrested,True,3,True
3544,524445,3594,Absconding,True,20,True
3545,524445,2514,Unknown,False,0,True
3546,523284,4421,Unknown,False,0,True
3547,523284,2131,Bail,True,13,True
3548,523284,437,Arrested,True,4,True
3549,523284,4997,Unknown,False,0,True
3550,500682,4010,Absconding,True,4,True
3551,500682,2733,Unknown,False,0,True
3552,500682,1024,Arrested,False,0,True
3553,500682,1119,Unknown,False,0,True
3554,500682,4846,Bail,False,0,True
3555,500682,3870,Unknown,True,20,True
3556,524320,2737,Bail,True,6,True
3557,524320,569,Absconding,True,11,True
3558,524320,1650,Unknown,False,0,True
3559,524320,1335,Absconding,True,18,True
3560,524320,3104,Unknown,False,0,True
3561,516172,1167,Arrested,False,0,True
3562,516172,3866,Bail,False,0,True
3563,516172,2962,Absconding,True,4,True
3564,516172,4101,Absconding,True,19,True
3565,502899,1218,Absconding,False,0,True
3566,502899,998,Arrested,False,0,True
3567,502899,3146,Unknown,True,10,True
3568,502899,3769,Absconding,False,0,True
3569,503397,4463,Arrested,True,18,True
3570,503397,4887,Unknown,True,11,True
3571,503397,3560,Unknown,True,11,True
3572,503397,70,Unknown,False,0,True
3573,503397,4416,Bail,True,18,True
3574,503397,3061,Absconding,False,0,True
3575,503001,3264,Unknown,False,0,False
3576,503001,3498,Unknown,True,3,False
3577,513174,4302,Arrested,True,17,True
3578,513174,3263,Arrested,True,1,True
3579,513174,3408,Arrested,True,5,True
3580,519359,4357,Unknown,False,0,True
3581,519359,17,Bail,True,4,True
3582,519359,3130,Unknown,True,6,True
3583,519359,4681,Arrested,True,13,True
3584,519359,1188,Bail,True,8,True
3585,519359,713,Bail,False,0,True
3586,519814,1121,Arrested,False,0,True
3587,519814,2058,Absconding,False,0,True
3588,519814,981,Arrested,False,0,True
3589,519814,3804,Arrested,False,0,True
3590,519809,2096,Bail,False,0,True
3591,519809,4817,Bail,True,16,True
3592,519809,391,Absconding,True,1,True
3593,519809,4547,Bail,False,0,True
3594,502409,1819,Bail,True,2,False
3595,502409,2369,Unknown,True,17,False
3596,508897,1121,Bail,False,0,True
3597,508897,3841,Unknown,True,8,True
3598,508897,3290,Unknown,False,0,True
3599,508897,3510,Arrested,True,2,True
3600,508897,1722,Arrested,False,0,True
3601,508897,999,Absconding,False,0,True
3602,514662,1972,Unknown,False,0,True
3603,514662,2836,Bail,False,0,True
3604,514662,59,Absconding,False,0,True
3605,514662,3290,Arrested,True,7,True
3606,521873,4021,Bail,False,0,True
3607,521873,2115,Unknown,False,0,True
3608,521873,3791,Arrested,False,0,True
3609,521873,1364,Bail,True,2,True
3610,503287,2031,Bail,False,0,True
3611,503287,1484,Unknown,True,2,True
3612,503287,835,Absconding,True,8,True
3613,503287,3958,Bail,True,19,True
3614,503287,2267,Bail,True,4,True
3615,503287,2287,Absconding,True,4,True
3616,520736,3491,Unknown,True,9,True
3617,520736,3434,Unknown,True,20,True
3618,520736,2146,Arrested,False,0,True
3619,520736,3425,Unknown,False,0,True
3620,520736,4801,Bail,False,0,True
3621,509007,1716,Unknown,True,17,True
3622,509007,4464,Absconding,False,0,True
3623,509007,814,Bail,False,0,True
3624,509007,580,Absconding,True,12,True
3625,509007,4820,Arrested,True,9,True
3626,509007,1501,Bail,False,0,True
3627,515066,4176,Unknown,True,10,True
3628,515066,682,Unknown,True,12,True
3629,515066,1109,Absconding,True,20,True
3630,523318,3396,Unknown,False,0,False
3631,516004,4260,Arrested,False,0,False
3632,516004,4518,Arrested,True,8,False
3633,514605,3965,Arrested,False,0,False
3634,523429,222,Unknown,True,12,False
3635,511661,4958,Bail,False,0,False
3636,511661,683,Bail,True,8,False
3637,523586,943,Bail,False,0,False
3638,523586,3213,Bail,False,0,False
3639,507526,889,Unknown,True,2,True
3640,507526,56,Unknown,False,0,True
3641,507526,2579,Bail,False,0,True
3642,507526,2209,Arrested,True,5,True
3643,524932,2691,Arrested,False,0,True
3644,524932,4920,Bail,False,0,True
3645,524932,744,Arrested,False,0,True
3646,524932,3414,Arrested,True,9,True
3647,524932,4635,Absconding,False,0,True
3648,524932,2791,Bail,True,20,True
3649,506625,2981,Unknown,True,9,True
3650,506625,4234,Unknown,False,0,True
3651,506625,647,Bail,True,3,True
3652,506625,1740,Absconding,True,20,True
3653,504979,805,Absconding,True,15,False
3654,500539,1887,Absconding,True,17,True
3655,500539,4731,Bail,True,7,True
3656,500539,207,Arrested,False,0,True
3657,500539,1512,Bail,True,18,True
3658,500539,2025,Bail,True,10,True
3659,500539,4999,Absconding,False,0,True
3660,522832,3567,Bail,False,0,True
3661,522832,4687,Arrested,False,0,True
3662,522832,3139,Absconding,False,0,True
3663,522832,3552,Arrested,True,5,True
3664,522832,2535,Arrested,True,2,True
3665,522832,838,Bail,True,8,True
3666,502509,4722,Arrested,False,0,True
3667,502509,3539,Unknown,True,2,True
3668,502509,227,Arrested,False,0,True
3669,507407,1984,Absconding,True,10,True
3670,507407,2530,Bail,False,0,True
3671,507407,1527,Arrested,False,0,True
3672,507407,3394,Arrested,False,0,True
3673,524845,627,Absconding,True,1,True
3674,524845,1201,Arrested,False,0,True
3675,524845,4061,Arrested,False,0,True
3676,524845,3525,Unknown,False,0,True
3677,506713,3863,Absconding,False,0,True
3678,506713,516,Absconding,True,19,True
3679,506713,203,Bail,False,0,True
3680,506713,4818,Absconding,True,7,True
3681,506713,2946,Bail,False,0,True
3682,516883,2867,Bail,True,16,True
3683,516883,4124,Absconding,True,7,True
3684,516883,4232,Bail,False,0,True
3685,511770,5,Bail,False,0,True
3686,511770,3039,Arrested,False,0,True
3687,511770,2735,Absconding,False,0,True
3688,521862,1181,Bail,False,0,False
3689,524412,3769,Absconding,True,3,True
3690,524412,942,Bail,True,6,True
3691,524412,4146,Arrested,True,5,True
3692,524412,2654,Unknown,False,0,True
3693,524412,1918,Unknown,True,16,True
3694,524412,6,Bail,False,0,True
3695,502301,970,Bail,True,3,True
3696,502301,53,Unknown,True,14,True
3697,502301,2377,Unknown,True,13,True
